id,placement_area,advertisement_type,duration_unit,is_quitable,unit_price,is_active,description,created_at,updated_at,_export_metadata
"32ae56af-98aa-45e2-8773-f256cbe51395","top_banner_highest_visibility","covering","hour","false","90.00","true","top banner highest visibility - covering - hour - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"f3ae2638-589e-40b7-ac14-3882c053a1d3","top_banner_highest_visibility","covering","day","true","1500.00","true","top banner highest visibility - covering - day - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"62b97020-8282-4b19-b914-8899fc01b927","top_banner_highest_visibility","covering","day","false","1800.00","true","top banner highest visibility - covering - day - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"ab835e6b-a785-4431-b752-73cfe90c3cad","top_banner_highest_visibility","covering","week","true","9000.00","true","top banner highest visibility - covering - week - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"8d58abb7-4a3d-488a-95f9-40471e1b1180","top_banner_highest_visibility","covering","week","false","10800.00","true","top banner highest visibility - covering - week - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"de5e0c19-2957-4a27-a351-c5750bbd028e","top_banner_highest_visibility","covering","month","true","30000.00","true","top banner highest visibility - covering - month - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"45cb1d59-724f-4688-847c-e6601788100a","top_banner_highest_visibility","covering","month","false","36000.00","true","top banner highest visibility - covering - month - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"dee7a9e0-90e0-49ba-a536-17ddee1797c0","main_blue_area_prime_real_estate","video","hour","true","60.00","true","main blue area prime real estate - video - hour - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"3db07294-70ed-4eb4-8ae3-55fef0384ed7","main_blue_area_prime_real_estate","video","hour","false","72.00","true","main blue area prime real estate - video - hour - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"33290dbf-4c24-4535-bfc1-1b936debbddc","main_blue_area_prime_real_estate","video","day","true","1200.00","true","main blue area prime real estate - video - day - Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
"e4306adf-971b-4acd-8cc2-79f93aac5fc1","main_blue_area_prime_real_estate","video","day","false","1440.00","true","main blue area prime real estate - video - day - Non-Quitable",""2025-12-26T10:22:25.431Z"",""2025-12-26T10:22:25.431Z"","{"exported_at":"2026-01-23T19:15:20.046Z","export_job_id":"export_1769195719341_vlvm4mfby","data_type":"advertisement_pricing_configs","time_range":"30d"}"
